method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution,slurm_array_id
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",50956,53,0.9,0.0559726635868013,0.0298729185014963,476.6663057804108,600.6547999382019,314,600,-0.1592689007520675,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",25579,53,0.95,0.0032232253967143,-0.0057775815948843,447.1197690963745,600.5908691883087,817,600,-0.1592689007520675,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",2739,53,0.995,-0.0464352924322783,-0.0596202760934829,0.5356349945068359,0.5465805530548096,1,600,-0.1592689007520675,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",709,53,0.999,-0.0258330174643731,-0.0596202760934829,0.3147778511047363,0.3291220664978027,1,600,-0.1592689007520675,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",507751,54,0.0,-0.064754652411004,-0.064754731953144,85.52053117752075,600.852991104126,34,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",355486,54,0.3,-0.0646518988170775,-0.0656950175762176,41.67063665390015,602.1664667129517,129,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",253976,54,0.5,-0.0650770231733165,-0.06641336530447,35.464961767196655,600.8075883388519,144,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",101711,54,0.8,-0.0654947177422416,-0.0653198212385177,241.37745547294617,601.1584300994873,74,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",50956,54,0.9,0.0586322361845113,0.0248303040862083,580.9325907230377,600.8479149341583,46,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",25579,54,0.95,-0.0666803574249575,-0.063249759376049,70.30869436264038,602.5667107105255,1549,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",2739,54,0.995,-0.0350157882618112,-0.0648903623223304,0.3799276351928711,0.3952040672302246,1,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 1]",709,54,0.999,-0.055903767880496,-0.0648903623223304,0.4845948219299316,0.5013000965118408,1,600,0.2136957347393036,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1030501,50,0.0,-0.0374748834979441,-0.0374750308692455,158.52060651779175,601.3969006538391,3,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",721471,50,0.3,-0.0383131824833575,-0.0396698787808418,99.03124976158142,601.9002065658569,1,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",515451,50,0.5,-0.0355791572059458,-0.0372005105018615,140.18857169151306,601.1906402111053,12,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",206421,50,0.8,-0.0377289966800796,-0.0413198694586753,110.3539707660675,601.550678730011,4,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",103411,50,0.9,-0.043034848633912,-0.0404533222317695,602.1912541389465,602.4091157913208,14,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",51906,50,0.95,-0.0394950888875537,-0.0347311496734619,180.2853627204895,601.0400235652924,94,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",5551,50,0.995,-0.0429052718756357,-0.039686132222414,0.8395636081695557,0.8495578765869141,1,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1431,50,0.999,-0.036810396997841,-0.039686132222414,0.7257769107818604,0.7358014583587646,1,600,0.226821482181549,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1030501,51,0.0,-0.0423154447263639,-0.0423154421150684,72.60782146453857,603.273191690445,3,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",721471,51,0.3,-0.041259863683799,-0.04188684374094,94.95571517944336,601.2793080806732,3,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",515451,51,0.5,-0.0423735530298865,-0.0419141426682472,173.91292333602905,602.0873649120331,4,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",206421,51,0.8,-0.041418899432656,-0.03993970900774,85.58465623855591,601.2432537078857,9,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",103411,51,0.9,-inf,-inf,,600.795948266983,0,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",51906,51,0.95,-0.0378566209399482,-0.0363821201026439,261.8129127025604,601.0414044857025,78,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",5551,51,0.995,-0.0113263761559993,-0.041337814182043,0.6108763217926025,0.6268730163574219,1,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1431,51,0.999,0.0046639739073087,-0.041337814182043,0.6046454906463623,0.6216120719909668,1,600,-0.003530403599143,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1030501,52,0.0,0.0091449675971003,0.0091449487954378,27.18763327598572,601.0066595077515,3,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",721471,52,0.3,0.0101700968586644,0.0101032620295882,21.13002634048462,601.1880810260773,9,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",515451,52,0.5,0.0101091087598784,0.0111096110194921,21.152936935424805,601.0613975524902,4,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",206421,52,0.8,0.0100992559279251,0.0114261759445071,8.127213478088379,601.4195365905762,52,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",103411,52,0.9,0.0078692413529916,0.0099890483543276,378.95417833328247,601.1850826740265,23,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",51906,52,0.95,0.0109079991313187,0.0236275009810924,212.2724540233612,601.1023552417755,119,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",5551,52,0.995,0.0203503258542591,0.0081322155892848,0.9273686408996582,0.9469459056854248,1,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1431,52,0.999,0.0195234828764352,0.0081322155892848,1.18326997756958,1.1945323944091797,1,600,0.2747132182121277,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1030501,53,0.0,0.0883810028064636,0.0883810073137283,184.30825638771057,601.3438394069672,5,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",721471,53,0.3,0.0884573267089328,0.0884420797228813,213.1620960235596,601.7697546482086,16,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",515451,53,0.5,0.0884231516592718,0.0890196189284324,119.86127066612244,601.0805473327637,8,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",206421,53,0.8,0.0871017494586174,0.087755337357521,10.631820678710938,601.5764093399048,25,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",103411,53,0.9,0.0888071904640449,0.0897000059485435,590.0328431129456,600.857394695282,9,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",51906,53,0.95,0.0868710654553022,0.0881554037332534,412.6439237594605,601.5243170261383,8,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",5551,53,0.995,0.0908362147474488,0.0878467783331871,1.3122014999389648,1.323747158050537,1,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1431,53,0.999,0.0828582607718124,0.0878467783331871,0.8280923366546631,0.8365633487701416,1,600,0.2801559865474701,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1030501,54,0.0,-0.054603989658524,-0.0546039938926696,35.659810066223145,601.7459599971771,2,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",721471,54,0.3,-0.0548910040904788,-0.055139485746622,212.27867674827576,601.7966814041138,8,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",515451,54,0.5,-0.0560192233241298,-0.0562646314501762,158.352516412735,601.233380317688,5,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",206421,54,0.8,-0.056063231863979,-0.0567886382341384,26.33994436264038,601.1714091300964,29,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",103411,54,0.9,-0.0556130197999663,-0.0558664314448833,601.5112907886505,601.9971239566803,10,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",51906,54,0.95,-0.0533065286059386,-0.0499343648552894,277.69845604896545,601.0616750717163,151,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",5551,54,0.995,-0.067085815074392,-0.0558257661759853,0.68963623046875,1.872301816940308,2,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 100, 1]",1431,54,0.999,-0.0755365086383348,-0.0558257661759853,0.7350070476531982,0.744692325592041,1,600,0.1562910079956054,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2121001,50,0.0,0.0413888642560265,0.0413888692855834,25.884151458740234,601.5350086688995,1,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1484941,50,0.3,0.0413508063045938,0.0413137152791023,10.192338705062866,601.5718846321106,2,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1060901,50,0.5,0.0413002254435434,0.0426510944962501,9.3527250289917,601.8935506343842,1,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",424841,50,0.8,0.0418893380295041,0.0387281961739063,5.178539752960205,601.2392022609711,2,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",212821,50,0.9,0.0414842955648327,0.0380261726677417,3.096618175506592,601.3382701873779,1,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",106811,50,0.95,0.0449196002066498,0.0428030267357826,509.9285774230957,603.4551310539246,27,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",11402,50,0.995,0.0309617286597732,0.0441534519195556,1.1219470500946045,1.131847858428955,1,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2921,50,0.999,0.0330279717884985,0.0441534519195556,1.8246400356292725,1.834486961364746,1,600,0.3760953843593597,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2121001,51,0.0,-inf,-inf,,603.3792300224304,0,600,0.0065649673342704,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1484941,51,0.3,-inf,-inf,,602.3276357650757,0,600,0.0065649673342704,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1060901,51,0.5,-inf,-inf,,602.0559411048889,0,600,0.0065649673342704,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",424841,51,0.8,-inf,-inf,,602.454422712326,0,600,,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",212821,51,0.9,-inf,-inf,,601.8241715431213,0,600,0.0065649673342704,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",106811,51,0.95,-0.0541265060845507,-0.0519139282405376,224.81036281585693,607.0020561218262,44,600,0.0065649673342704,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",11402,51,0.995,-0.031478963606569,-0.0540888607501983,1.1669886112213137,1.173762559890747,1,600,0.0065649673342704,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2921,51,0.999,-0.0428695654975687,-0.0540888607501983,2.3641233444213867,2.390536308288574,1,600,,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2121001,52,0.0,-inf,-inf,,601.5150010585785,0,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1484941,52,0.3,-inf,-inf,,602.664304971695,0,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1060901,52,0.5,-inf,-inf,,602.9432418346405,0,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",424841,52,0.8,-inf,-inf,,601.8704013824463,0,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",212821,52,0.9,-0.0423845504579507,-0.0429158918559551,46.270925760269165,601.6900401115417,1,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",106811,52,0.95,-0.0419962762990337,-0.0402606464922428,500.9733018875122,604.0028603076935,75,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",11402,52,0.995,-0.0296963758506335,-0.0438872352242469,2.5836668014526367,3.384152889251709,2,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2921,52,0.999,-0.0294660623031068,-0.0438872352242469,1.6604385375976562,1.670630931854248,1,600,0.1103320941329002,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2121001,53,0.0,0.0058280639629046,0.0058280667290091,23.05158114433289,602.7975180149078,1,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1484941,53,0.3,0.0057994096177262,0.0058849090710282,13.470232725143433,601.9850149154663,2,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1060901,53,0.5,0.0056317717275594,0.0067932144738733,8.05470609664917,601.2652790546417,2,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",424841,53,0.8,0.0048896395205873,0.0090588042512536,3.933575391769409,601.5131738185883,2,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",212821,53,0.9,0.0053581659832017,0.0023782835341989,2.8280346393585205,601.1947891712189,1,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",106811,53,0.95,0.0055161770385164,0.0049413037486374,602.4959936141968,602.9759509563446,34,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",11402,53,0.995,0.006853156808458,0.0050457930192351,1.1197092533111572,1.1282083988189695,1,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2921,53,0.999,0.005528519757487,0.0050457930192351,1.1808171272277832,1.1890392303466797,1,600,0.2964785993099212,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2121001,54,0.0,-0.047429291743446,-0.0474292933940887,36.79185128211975,601.2633595466614,1,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1484941,54,0.3,-0.0474449870761908,-0.0470909476280212,11.958579778671265,601.2992465496063,1,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",1060901,54,0.5,-0.0477574997356464,-0.0477168448269367,10.158391237258911,601.2547535896301,1,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",424841,54,0.8,-0.0478519372003792,-0.054457914084196,4.67561411857605,601.8105885982513,2,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",212821,54,0.9,-inf,-inf,,601.99138879776,0,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",106811,54,0.95,-0.047463544097011,-0.0488842129707336,7.2814857959747314,602.9359095096588,14,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",11402,54,0.995,-0.0389681670031006,-0.0475525893270969,1.4320943355560305,1.4412517547607422,1,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 200, 200, 200, 200, 1]",2921,54,0.999,-0.0434899675929739,-0.0475525893270969,1.6296327114105225,1.6395866870880127,1,600,0.2326974272727966,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",510301,50,0.0,-0.0221817543351088,-0.0221817530691623,389.1781203746796,605.9205915927887,6,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",357286,50,0.3,-0.0207454015009526,-0.0206678472459316,445.64329838752747,600.8320064544678,15,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",255276,50,0.5,-0.0175737230770763,-0.0177319385111331,329.2639136314392,600.7281637191772,14,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",102261,50,0.8,-0.0213515753071077,-0.0177006311714649,463.4628808498383,601.0895509719849,13,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",51256,50,0.9,-0.0219632366847729,-0.0216896645724773,436.5806183815002,601.5133192539215,11,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",25753,50,0.95,-0.0213566880255424,-0.0206350572407245,215.37611770629883,600.6002595424652,62,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",2801,50,0.995,0.0256860975799818,-0.022049892693758,0.5394785404205322,0.5535433292388916,1,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",761,50,0.999,0.0432744723864522,-0.022049892693758,0.4697587490081787,0.478234052658081,1,600,-0.0283657871186733,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",510301,51,0.0,0.0206846411354578,0.020684640854597,582.5872404575348,600.8381323814392,13,600,0.0407173112034797,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",357286,51,0.3,0.0248758944196678,0.0246901214122772,504.2999067306519,600.8117237091064,19,600,0.0407173112034797,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",255276,51,0.5,0.020813086941255,0.0215772651135921,535.3254241943359,601.2323431968689,24,600,0.0407173112034797,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",102261,51,0.8,0.0245683475643621,0.0229418650269508,601.0114023685455,601.2470676898956,24,600,0.0407173112034797,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",51256,51,0.9,0.0260195814774939,0.0267728418111801,574.6552052497864,600.7729601860046,29,600,0.0407173112034797,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",25753,51,0.95,0.0194697357184701,0.0199557952582836,2.3899619579315186,600.523594379425,378,600,0.0407173112034797,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",2801,51,0.995,0.0612189397864256,0.0213990807533264,0.3760201930999756,0.3820807933807373,1,600,0.0407173112034797,
no_warm_start_dense_passing,"[10000, 50, 50, 50, 50, 50, 1]",761,51,0.999,0.0619451980672254,0.0213990807533264,0.5471882820129395,0.5572354793548584,1,600,0.0407173112034797,
