Model Name,Data Seed,Training Seed,Input Size,Number of Layers,Layers Size,CallBack Type,Prune Time,Total Params,Params Details,Accuracy,MostNegative,TimeFirstNegative
unstructured_nonfinetune_0.3,40,42,18,4,64,NonCallBack,1.9509937763214111,23830,"[14515, 2867, 2867, 2867, 448]",0.9664,-7.077017784118652,269.0442500114441
unstructured_nonfinetune_0.5,40,42,18,4,64,NonCallBack,1.9115064144134521,17097,"[10368, 2048, 2048, 2048, 319]",0.9634,-6.218599319458008,121.98635792732239
unstructured_nonfinetune_0.8,40,42,18,4,64,NonCallBack,1.8872227668762207,7001,"[4147, 820, 820, 820, 128]",0.7324,-24.458032608032227,3.279755115509033
unstructured_nonfinetune_0.9,40,42,18,4,64,NonCallBack,1.867603063583374,3631,"[2074, 409, 409, 409, 64]",0.3486,-11.968109130859375,1.4061038494110107
unstructured_nonfinetune_0.95,40,42,18,4,64,NonCallBack,1.8495228290557861,1949,"[1036, 205, 205, 205, 32]",0.1858,2.987210512161255,
structured_finetune_0.3,40,42,18,4,64,NonCallBack,202.36421942710876,23934,"[14580, 2880, 2880, 2880, 448]",0.784,-1.673269271850586,107.94361805915833
structured_finetune_0.5,40,42,18,4,64,NonCallBack,201.5429654121399,17098,"[10368, 2048, 2048, 2048, 320]",0.5849,-10.94786262512207,51.88778901100159
structured_finetune_0.8,40,42,18,4,64,NonCallBack,208.82665991783142,6586,"[3888, 768, 768, 768, 128]",0.2902,-5.362533092498779,12.476521015167236
structured_finetune_0.9,40,42,18,4,64,NonCallBack,206.77227210998535,3426,"[1944, 384, 384, 384, 64]",0.2059,4.360122203826904,
structured_finetune_0.95,40,42,18,4,64,NonCallBack,209.231516122818,1878,"[972, 192, 192, 192, 64]",0.1135,3.274840831756592,
structured_nonfinetune_0.3,40,42,18,4,64,NonCallBack,1.9819705486297607,23934,"[14580, 2880, 2880, 2880, 448]",0.6581,-12.251742362976074,182.13883996009827
structured_nonfinetune_0.5,40,42,18,4,64,NonCallBack,2.010582447052002,17098,"[10368, 2048, 2048, 2048, 320]",0.3784,-6.985543727874756,0.02903008460998535
structured_nonfinetune_0.8,40,42,18,4,64,NonCallBack,1.9072954654693604,6586,"[3888, 768, 768, 768, 128]",0.0892,-3.6035823822021484,13.076048135757446
structured_nonfinetune_0.9,40,42,18,4,64,NonCallBack,1.8930473327636719,3426,"[1944, 384, 384, 384, 64]",0.0892,3.959836483001709,
structured_nonfinetune_0.95,40,42,18,4,64,NonCallBack,1.930215835571289,1878,"[972, 192, 192, 192, 64]",0.0892,-2.1232528686523438,0.02552008628845215
random_unstructured_finetune_0.3,40,42,18,4,64,NonCallBack,201.3865885734558,23830,"[14515, 2867, 2867, 2867, 448]",0.966,5.17557954788208,
random_unstructured_finetune_0.5,40,42,18,4,64,NonCallBack,202.7383382320404,17097,"[10368, 2048, 2048, 2048, 319]",0.949,-10.981276512145996,205.1170527935028
random_unstructured_finetune_0.8,40,42,18,4,64,NonCallBack,202.01759910583496,7001,"[4147, 820, 820, 820, 128]",0.2476,-5.159400463104248,73.75091600418091
random_unstructured_finetune_0.9,40,42,18,4,64,NonCallBack,200.27781677246094,3631,"[2074, 409, 409, 409, 64]",0.1135,-4.443295955657959,0.640967845916748
random_unstructured_finetune_0.95,40,42,18,4,64,NonCallBack,201.21297883987427,1949,"[1036, 205, 205, 205, 32]",0.1135,3.8490774631500244,
random_unstructured_nonfinetune_0.3,40,42,18,4,64,NonCallBack,2.077791929244995,23830,"[14515, 2867, 2867, 2867, 448]",0.7922,-5.243537425994873,6.2340710163116455
random_unstructured_nonfinetune_0.5,40,42,18,4,64,NonCallBack,2.083674192428589,17097,"[10368, 2048, 2048, 2048, 319]",0.2716,-6.216037273406982,246.8517620563507
random_unstructured_nonfinetune_0.8,40,42,18,4,64,NonCallBack,1.9777030944824219,7001,"[4147, 820, 820, 820, 128]",0.0892,-4.327402114868164,165.55228996276855
random_unstructured_nonfinetune_0.9,40,42,18,4,64,NonCallBack,2.072540044784546,3631,"[2074, 409, 409, 409, 64]",0.0892,-0.8977353572845459,1.5563337802886963
random_unstructured_nonfinetune_0.95,40,42,18,4,64,NonCallBack,2.0296902656555176,1949,"[1036, 205, 205, 205, 32]",0.0892,2.204477548599243,
random_structured_finetune_0.3,40,42,18,4,64,NonCallBack,203.67089676856995,23934,"[14580, 2880, 2880, 2880, 448]",0.7709,-9.043455123901367,3.0014500617980957
random_structured_finetune_0.5,40,42,18,4,64,NonCallBack,209.39340138435364,17098,"[10368, 2048, 2048, 2048, 320]",0.5766,-0.49662184715270996,0.1619729995727539
random_structured_finetune_0.8,40,42,18,4,64,NonCallBack,202.11782813072205,6586,"[3888, 768, 768, 768, 128]",0.2902,-5.8776469230651855,0.12955284118652344
random_structured_finetune_0.9,40,42,18,4,64,NonCallBack,210.3245096206665,3426,"[1944, 384, 384, 384, 64]",0.1227,-3.443535804748535,0.1270442008972168
random_structured_finetune_0.95,40,42,18,4,64,NonCallBack,212.01818132400513,1878,"[972, 192, 192, 192, 64]",0.1135,5.0139641761779785,
random_structured_nonfinetune_0.3,40,42,18,4,64,NonCallBack,2.0211825370788574,23934,"[14580, 2880, 2880, 2880, 448]",0.5375,-18.155094146728516,117.7226448059082
random_structured_nonfinetune_0.5,40,42,18,4,64,NonCallBack,2.2134668827056885,17098,"[10368, 2048, 2048, 2048, 320]",0.2751,-3.896890640258789,0.03086090087890625
random_structured_nonfinetune_0.8,40,42,18,4,64,NonCallBack,2.0497853755950928,6586,"[3888, 768, 768, 768, 128]",0.0892,3.286494731903076,
random_structured_nonfinetune_0.9,40,42,18,4,64,NonCallBack,2.046872138977051,3426,"[1944, 384, 384, 384, 64]",0.0892,4.490160942077637,
random_structured_nonfinetune_0.95,40,42,18,4,64,NonCallBack,2.040344715118408,1878,"[972, 192, 192, 192, 64]",0.0892,4.181297779083252,
dense,50,52,28,2,32,NonCallBack,0,26506,"[25088, 1024, 320]",0.9577,-17.744647979736328,2.228287935256958
unstructured_finetune_0.3,50,52,28,2,32,NonCallBack,177.9198875427246,18574,"[17561, 716, 223]",0.965,-17.44918441772461,2.0347118377685547
unstructured_finetune_0.5,50,52,28,2,32,NonCallBack,181.04533886909485,13291,"[12544, 512, 161]",0.9648,-19.018455505371094,0.8671660423278809
unstructured_finetune_0.8,50,52,28,2,32,NonCallBack,181.08604311943054,5361,"[5018, 205, 64]",0.9578,-16.083412170410156,0.38106393814086914
unstructured_finetune_0.9,50,52,28,2,32,NonCallBack,179.41227912902832,2717,"[2509, 102, 32]",0.9299,-12.56148624420166,0.10035896301269531
unstructured_finetune_0.95,50,52,28,2,32,NonCallBack,177.6724989414215,1396,"[1255, 51, 16]",0.8988,1.1216925382614136,
unstructured_nonfinetune_0.3,50,52,28,2,32,NonCallBack,1.9140563011169434,18574,"[17561, 716, 223]",0.9572,-19.891889572143555,21.04640007019043
unstructured_nonfinetune_0.5,50,52,28,2,32,NonCallBack,1.924238920211792,13291,"[12544, 512, 161]",0.923,-18.95528793334961,1.019240140914917
unstructured_nonfinetune_0.8,50,52,28,2,32,NonCallBack,1.8293178081512451,5361,"[5018, 205, 64]",0.4365,-8.046626091003418,0.43313097953796387
unstructured_nonfinetune_0.9,50,52,28,2,32,NonCallBack,1.9168977737426758,2717,"[2509, 102, 32]",0.3057,-0.9926323890686035,0.06756210327148438
unstructured_nonfinetune_0.95,50,52,28,2,32,NonCallBack,1.803084373474121,1396,"[1255, 51, 16]",0.1395,-4.71734619140625,0.040689945220947266
structured_finetune_0.3,50,52,28,2,32,NonCallBack,178.34012699127197,18250,"[17248, 704, 224]",0.7793,9.637548446655273,
structured_finetune_0.5,50,52,28,2,32,NonCallBack,182.6869466304779,13290,"[12544, 512, 160]",0.5826,-6.801562309265137,6.700926065444946
structured_finetune_0.8,50,52,28,2,32,NonCallBack,178.3829061985016,5850,"[5488, 224, 64]",0.2994,3.7347559928894043,
structured_finetune_0.9,50,52,28,2,32,NonCallBack,177.83227920532227,2554,"[2352, 96, 32]",0.1916,7.2271904945373535,
structured_finetune_0.95,50,52,28,2,32,NonCallBack,182.3027012348175,1738,"[1568, 64, 32]",0.18,6.872769832611084,
structured_nonfinetune_0.3,50,52,28,2,32,NonCallBack,1.8458945751190186,18250,"[17248, 704, 224]",0.5685,-19.20806121826172,1.572869062423706
structured_nonfinetune_0.5,50,52,28,2,32,NonCallBack,1.8891146183013916,13290,"[12544, 512, 160]",0.3969,-14.944822311401367,5.767251014709473
structured_nonfinetune_0.8,50,52,28,2,32,NonCallBack,1.864511251449585,5850,"[5488, 224, 64]",0.1783,-16.662731170654297,0.016697168350219727
structured_nonfinetune_0.9,50,52,28,2,32,NonCallBack,1.8000760078430176,2554,"[2352, 96, 32]",0.0892,0.9267795085906982,0.010814905166625977
structured_nonfinetune_0.95,50,52,28,2,32,NonCallBack,1.8749959468841553,1738,"[1568, 64, 32]",0.094,-8.459571838378906,0.017966032028198242
random_unstructured_finetune_0.3,50,52,28,2,32,NonCallBack,182.54762816429138,18574,"[17561, 716, 223]",0.956,-17.997602462768555,9.86313509941101
random_unstructured_finetune_0.5,50,52,28,2,32,NonCallBack,182.2827627658844,13291,"[12544, 512, 161]",0.945,-7.034570693969727,0.6353170871734619
random_unstructured_finetune_0.8,50,52,28,2,32,NonCallBack,181.23895120620728,5361,"[5018, 205, 64]",0.8482,2.053112506866455,
random_unstructured_finetune_0.9,50,52,28,2,32,NonCallBack,181.6866614818573,2717,"[2509, 102, 32]",0.6423,1.8986679315567017,
random_unstructured_finetune_0.95,50,52,28,2,32,NonCallBack,183.4466359615326,1396,"[1255, 51, 16]",0.3831,2.7207906246185303,
random_unstructured_nonfinetune_0.3,50,52,28,2,32,NonCallBack,1.9257113933563232,18574,"[17561, 716, 223]",0.644,-16.108135223388672,1.3311870098114014
random_unstructured_nonfinetune_0.5,50,52,28,2,32,NonCallBack,1.9598414897918701,13291,"[12544, 512, 161]",0.4432,-8.354019165039062,0.9333481788635254
random_unstructured_nonfinetune_0.8,50,52,28,2,32,NonCallBack,1.9088549613952637,5361,"[5018, 205, 64]",0.1825,1.2081390619277954,
random_unstructured_nonfinetune_0.9,50,52,28,2,32,NonCallBack,2.0635764598846436,2717,"[2509, 102, 32]",0.1172,-4.953961372375488,0.03982686996459961
random_unstructured_nonfinetune_0.95,50,52,28,2,32,NonCallBack,1.9660396575927734,1396,"[1255, 51, 16]",0.0892,-1.1442384719848633,0.026049137115478516
random_structured_finetune_0.3,50,52,28,2,32,NonCallBack,181.93380737304688,18250,"[17248, 704, 224]",0.763,-15.85557746887207,6.208952903747559
random_structured_finetune_0.5,50,52,28,2,32,NonCallBack,181.0379617214203,13290,"[12544, 512, 160]",0.5825,5.661818981170654,
random_structured_finetune_0.8,50,52,28,2,32,NonCallBack,180.64237642288208,5850,"[5488, 224, 64]",0.2893,7.801880836486816,
random_structured_finetune_0.9,50,52,28,2,32,NonCallBack,182.34586215019226,2554,"[2352, 96, 32]",0.2093,1.224729061126709,
random_structured_finetune_0.95,50,52,28,2,32,NonCallBack,180.9026529788971,1738,"[1568, 64, 32]",0.2064,7.159809589385986,
random_structured_nonfinetune_0.3,50,52,28,2,32,NonCallBack,1.9603617191314697,18250,"[17248, 704, 224]",0.48,-15.885564804077148,0.8730559349060059
random_structured_nonfinetune_0.5,50,52,28,2,32,NonCallBack,2.0704503059387207,13290,"[12544, 512, 160]",0.3057,-19.086669921875,0.5728099346160889
random_structured_nonfinetune_0.8,50,52,28,2,32,NonCallBack,2.016500949859619,5850,"[5488, 224, 64]",0.1496,1.4448025226593018,
random_structured_nonfinetune_0.9,50,52,28,2,32,NonCallBack,2.0399179458618164,2554,"[2352, 96, 32]",0.0892,0.5459282398223877,0.00902104377746582
random_structured_nonfinetune_0.95,50,52,28,2,32,NonCallBack,1.991684913635254,1738,"[1568, 64, 32]",0.0892,2.951859712600708,
dense,50,52,28,2,64,NonCallBack,0,55050,"[50176, 4096, 640]",0.9597,-16.641807556152344,91.83109188079834
unstructured_finetune_0.3,50,52,28,2,64,NonCallBack,179.3187928199768,38576,"[35123, 2867, 448]",0.9752,-10.852792739868164,101.8541328907013
unstructured_finetune_0.5,50,52,28,2,64,NonCallBack,180.17037272453308,27593,"[25088, 2048, 319]",0.9745,-11.75020980834961,61.092469215393066
unstructured_finetune_0.8,50,52,28,2,64,NonCallBack,180.04870629310608,11121,"[10035, 820, 128]",0.9683,-10.952476501464844,1.144651174545288
unstructured_finetune_0.9,50,52,28,2,64,NonCallBack,184.90241503715515,5628,"[5017, 409, 64]",0.9549,-8.990161895751953,0.5739240646362305
unstructured_finetune_0.95,50,52,28,2,64,NonCallBack,183.3559274673462,2884,"[2509, 205, 32]",0.9298,-3.104498863220215,0.20382404327392578
unstructured_nonfinetune_0.3,50,52,28,2,64,NonCallBack,1.829448938369751,38576,"[35123, 2867, 448]",0.9544,-12.451236724853516,94.65864419937134
unstructured_nonfinetune_0.5,50,52,28,2,64,NonCallBack,1.8062999248504639,27593,"[25088, 2048, 319]",0.9542,-12.441947937011719,0.815532922744751
unstructured_nonfinetune_0.8,50,52,28,2,64,NonCallBack,1.8504273891448975,11121,"[10035, 820, 128]",0.7962,-14.503922462463379,1.2226581573486328
unstructured_nonfinetune_0.9,50,52,28,2,64,NonCallBack,1.960662603378296,5628,"[5017, 409, 64]",0.5175,-7.724771499633789,0.6260089874267578
unstructured_nonfinetune_0.95,50,52,28,2,64,NonCallBack,1.8825528621673584,2884,"[2509, 205, 32]",0.2477,-6.018524169921875,0.30179786682128906
structured_finetune_0.3,50,52,28,2,64,NonCallBack,181.4835193157196,38746,"[35280, 2880, 448]",0.7832,13.898208618164062,
structured_finetune_0.5,50,52,28,2,64,NonCallBack,179.266015291214,27594,"[25088, 2048, 320]",0.5913,7.3969502449035645,
structured_finetune_0.8,50,52,28,2,64,NonCallBack,178.2782645225525,10442,"[9408, 768, 128]",0.2949,5.884149074554443,
structured_finetune_0.9,50,52,28,2,64,NonCallBack,178.16315913200378,5290,"[4704, 384, 64]",0.1976,3.3568787574768066,
structured_finetune_0.95,50,52,28,2,64,NonCallBack,181.68175792694092,2746,"[2352, 192, 64]",0.1941,8.374305725097656,
structured_nonfinetune_0.3,50,52,28,2,64,NonCallBack,1.9373459815979004,38746,"[35280, 2880, 448]",0.6529,-16.521100997924805,20.590746879577637
structured_nonfinetune_0.5,50,52,28,2,64,NonCallBack,1.8204591274261475,27594,"[25088, 2048, 320]",0.421,-22.993785858154297,18.774813890457153
structured_nonfinetune_0.8,50,52,28,2,64,NonCallBack,1.7954015731811523,10442,"[9408, 768, 128]",0.1905,3.0201988220214844,
structured_nonfinetune_0.9,50,52,28,2,64,NonCallBack,1.7906644344329834,5290,"[4704, 384, 64]",0.0976,-7.789272308349609,0.016793012619018555
structured_nonfinetune_0.95,50,52,28,2,64,NonCallBack,1.8818058967590332,2746,"[2352, 192, 64]",0.0892,-8.591832160949707,0.018709897994995117
random_unstructured_finetune_0.3,50,52,28,2,64,NonCallBack,182.491614818573,38576,"[35123, 2867, 448]",0.9671,-9.822317123413086,76.7569260597229
random_unstructured_finetune_0.5,50,52,28,2,64,NonCallBack,181.89208221435547,27593,"[25088, 2048, 319]",0.9552,-10.365938186645508,1.3782389163970947
random_unstructured_finetune_0.8,50,52,28,2,64,NonCallBack,191.71815872192383,11121,"[10035, 820, 128]",0.8915,2.1966984272003174,
random_unstructured_finetune_0.9,50,52,28,2,64,NonCallBack,182.18759608268738,5628,"[5017, 409, 64]",0.7766,-1.8477897644042969,0.3771839141845703
random_unstructured_finetune_0.95,50,52,28,2,64,NonCallBack,180.5044069290161,2884,"[2509, 205, 32]",0.3781,8.520873069763184,
random_unstructured_nonfinetune_0.3,50,52,28,2,64,NonCallBack,2.0923078060150146,38576,"[35123, 2867, 448]",0.765,-9.65223503112793,0.6315271854400635
random_unstructured_nonfinetune_0.5,50,52,28,2,64,NonCallBack,1.9568917751312256,27593,"[25088, 2048, 319]",0.783,-8.579268455505371,75.26328802108765
random_unstructured_nonfinetune_0.8,50,52,28,2,64,NonCallBack,2.0044326782226562,11121,"[10035, 820, 128]",0.1596,-1.354107141494751,0.9009499549865723
random_unstructured_nonfinetune_0.9,50,52,28,2,64,NonCallBack,2.0063600540161133,5628,"[5017, 409, 64]",0.1149,3.696852207183838,
random_unstructured_nonfinetune_0.95,50,52,28,2,64,NonCallBack,1.9469237327575684,2884,"[2509, 205, 32]",0.103,-5.3291497230529785,0.0724339485168457
random_structured_finetune_0.3,50,52,28,2,64,NonCallBack,182.021714925766,38746,"[35280, 2880, 448]",0.7711,-5.930724620819092,2.1626389026641846
random_structured_finetune_0.5,50,52,28,2,64,NonCallBack,182.64318752288818,27594,"[25088, 2048, 320]",0.58,7.411813259124756,
random_structured_finetune_0.8,50,52,28,2,64,NonCallBack,182.2592535018921,10442,"[9408, 768, 128]",0.3053,8.834053993225098,
random_structured_finetune_0.9,50,52,28,2,64,NonCallBack,192.71188044548035,5290,"[4704, 384, 64]",0.1939,8.600736618041992,
random_structured_finetune_0.95,50,52,28,2,64,NonCallBack,182.68807363510132,2746,"[2352, 192, 64]",0.2102,4.276219367980957,
random_structured_nonfinetune_0.3,50,52,28,2,64,NonCallBack,1.9927310943603516,38746,"[35280, 2880, 448]",0.6395,-11.317354202270508,23.421080827713013
random_structured_nonfinetune_0.5,50,52,28,2,64,NonCallBack,1.9964685440063477,27594,"[25088, 2048, 320]",0.345,-6.621122360229492,36.095420122146606
random_structured_nonfinetune_0.8,50,52,28,2,64,NonCallBack,1.9175987243652344,10442,"[9408, 768, 128]",0.1101,-8.926867485046387,0.02231001853942871
random_structured_nonfinetune_0.9,50,52,28,2,64,NonCallBack,1.960982322692871,5290,"[4704, 384, 64]",0.1135,5.771109580993652,
random_structured_nonfinetune_0.95,50,52,28,2,64,NonCallBack,1.9754090309143066,2746,"[2352, 192, 64]",0.1135,8.439332962036133,
dense,50,52,28,4,32,NonCallBack,0,28618,"[25088, 1024, 1024, 1024, 320]",0.9588,-16.729923248291016,3.2372238636016846
unstructured_finetune_0.3,50,52,28,4,32,NonCallBack,201.5562379360199,20070,"[17561, 716, 716, 716, 223]",0.9658,-12.496286392211914,26.960721969604492
unstructured_finetune_0.5,50,52,28,4,32,NonCallBack,200.7262420654297,14379,"[12544, 512, 512, 512, 161]",0.9662,-17.946008682250977,47.761234998703
unstructured_finetune_0.8,50,52,28,4,32,NonCallBack,209.28959155082703,5835,"[5018, 205, 205, 205, 64]",0.9594,-10.352218627929688,34.489891052246094
unstructured_finetune_0.9,50,52,28,4,32,NonCallBack,206.6298668384552,2985,"[2509, 102, 102, 102, 32]",0.9399,-3.7220239639282227,0.6212539672851562
unstructured_finetune_0.95,50,52,28,4,32,NonCallBack,208.2983250617981,1562,"[1255, 51, 51, 51, 16]",0.7924,-0.01685166358947754,0.1324479579925537
unstructured_nonfinetune_0.3,50,52,28,4,32,NonCallBack,1.8929002285003662,20070,"[17561, 716, 716, 716, 223]",0.9523,-16.605709075927734,3.223836898803711
unstructured_nonfinetune_0.5,50,52,28,4,32,NonCallBack,1.8898811340332031,14379,"[12544, 512, 512, 512, 161]",0.9393,-17.282970428466797,39.76699113845825
unstructured_nonfinetune_0.8,50,52,28,4,32,NonCallBack,1.9991869926452637,5835,"[5018, 205, 205, 205, 64]",0.4887,-16.64920425415039,41.330997943878174
unstructured_nonfinetune_0.9,50,52,28,4,32,NonCallBack,1.8725528717041016,2985,"[2509, 102, 102, 102, 32]",0.1897,-5.874365329742432,0.36798095703125
unstructured_nonfinetune_0.95,50,52,28,4,32,NonCallBack,1.8670017719268799,1562,"[1255, 51, 51, 51, 16]",0.1053,-3.349396228790283,0.07129693031311035
structured_finetune_0.3,50,52,28,4,32,NonCallBack,205.97809290885925,19722,"[17248, 704, 704, 704, 224]",0.7646,-16.50765609741211,47.207897901535034
structured_finetune_0.5,50,52,28,4,32,NonCallBack,209.61085510253906,14378,"[12544, 512, 512, 512, 160]",0.573,-8.026456832885742,107.56974911689758
structured_finetune_0.8,50,52,28,4,32,NonCallBack,205.14795231819153,6362,"[5488, 224, 224, 224, 64]",0.2984,-8.208258628845215,10.25239109992981
structured_finetune_0.9,50,52,28,4,32,NonCallBack,202.68413043022156,2810,"[2352, 96, 96, 96, 32]",0.212,-12.378376007080078,0.06314396858215332
structured_finetune_0.95,50,52,28,4,32,NonCallBack,202.14162874221802,1930,"[1568, 64, 64, 64, 32]",0.2112,2.1724448204040527,
structured_nonfinetune_0.3,50,52,28,4,32,NonCallBack,1.859327793121338,19722,"[17248, 704, 704, 704, 224]",0.6515,-10.051851272583008,95.58156108856201
structured_nonfinetune_0.5,50,52,28,4,32,NonCallBack,1.9446775913238525,14378,"[12544, 512, 512, 512, 160]",0.3429,-17.41600799560547,0.027878999710083008
structured_nonfinetune_0.8,50,52,28,4,32,NonCallBack,1.902911901473999,6362,"[5488, 224, 224, 224, 64]",0.0793,-3.984951972961426,0.0937039852142334
