method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[10000, 10000, 10000, 1]",100025001,51,0.5,-0.0569118191159383,-0.0578682087361812,722.1262154579163,723.0316331386566,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",510351,51,0.5,-0.0284071379397213,-0.0314432978630065,2.7055935859680176,601.4244480133057,68,600,0.8064201474189758
no_warm_start_dense_passing,"[10000, 1000, 1000, 1000, 1]",6003501,51,0.5,0.3146955133109321,0.2783265709877014,140.34539270401,609.1833665370941,2,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",5005251,51,0.5,9.734763530755032,9.700096130371094,117.72359728813171,605.2839195728302,13,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",50502501,51,0.5,0.0004634313512644,-0.0048027238808572,21.676607131958008,627.0002799034119,1,600,
no_warm_start_dense_passing,"[100000, 10000, 10000, 1]",550025001,51,0.5,0.0376389992101482,0.0527174137532711,959.0602796077728,964.2796654701232,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",5010351,51,0.5,0.0378073360609476,0.0443155691027641,3.376508474349976,603.4236853122711,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",22221,51,0.8,0.7324752111020065,0.6022374033927917,434.9673960208893,600.4403235912323,5093,600,0.91716331243515
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",402201,51,0.8,0.2591778859582188,0.1247016787528991,8.974491834640503,604.320503950119,3,600,0.7387897372245789
no_warm_start_dense_passing,"[1000, 10000, 10000, 1]",22022001,51,0.8,0.0126720545818778,0.1207656860351562,655.4479308128357,655.6653683185577,1,600,
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",603201,51,0.8,0.0232775949740932,-0.0262683071196079,286.54077076911926,607.1074438095093,3,600,0.1603278964757919
no_warm_start_dense_passing,"[10000, 100, 100, 1]",202221,51,0.8,2.2828772358084155,2.1702451705932617,575.1993491649628,602.6876792907715,1803,600,3.176995038986206
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",2202201,51,0.8,0.724198814630997,0.5655140280723572,48.61485743522644,604.6833667755127,2,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",204321,51,0.8,-0.0305328524072995,-0.0358573496341705,350.4094498157501,601.1638603210449,159,600,0.8064201474189758
no_warm_start_dense_passing,"[10000, 1000, 1000, 1000, 1]",2403201,51,0.8,0.0892215608069919,0.0444383472204208,253.32473587989807,607.4306457042694,2,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 10000, 1]",60032001,51,0.8,0.0073240837483262,0.0150669468566775,739.376166343689,739.9146437644958,1,600,
